field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"340","0","6",H,"12460",1,311046.781795,2402805.24916,311063.748963,2402850.499657,1,311055.265379,2402827.874409,48.326931,0.358736,HO,"0","0","0",
"341","0","6",H,"12461",1,311090.093571,2402776.00356,311074.157635,2402791.994152,1,311082.125603,2402783.998856,22.575498,2.357906,HO,"1","0","0",
"342","0","6",H,"12462",1,311074.157635,2402791.994152,311046.781795,2402805.24916,1,311060.469715,2402798.621656,30.41598,2.021713,HO,"0","0","0",
"343","0","6",H,"12463",1,311092.967203,2402972.996233,311095.717155,2402987.255081,1,311094.342179,2402980.125657,14.521604,0.19052,HP,"1","0","0",
"344","0","6",H,"12464",1,311095.717155,2402987.255081,311108.875779,2402986.251209,1,311102.296467,2402986.753145,13.196861,1.646939,HV,"1","0","0",
"345","0","6",H,"12465",1,311290.248931,2402829.751337,311279.689219,2402835.251209,1,311284.969075,2402832.501273,11.906137,2.050973,HO,"1","0","0",
"346","0","6",H,"12466",1,311279.689219,2402835.251209,311268.001923,2402845.494537,1,311273.845571,2402840.372873,15.540871,2.290447,HO,"1","0","0",
"347","0","6",H,"12471",1,311246.937187,2402898.252713,311236.404803,2402911.245993,1,311241.670995,2402904.749353,16.725921,2.46042,HO,"1","0","0",
"348","0","6",H,"12472",1,311170.217827,2402953.980905,311182.436995,2402952.000489,1,311176.327411,2402952.990697,12.378615,1.731474,HV,"1","0","0",
"349","0","6",H,"12473",1,311182.436995,2402952.000489,311206.155363,2402940.244201,1,311194.296179,2402946.122345,26.472085,2.030967,HO,"1","0","0",
"353","0","6",H,"12490",1,311221.193955,2402925.827689,311236.404803,2402911.245993,1,311228.799379,2402918.536841,21.071207,2.33508,HO,"1","0","0",
"354","0","6",H,"12491",1,311405.719395,2403080.752777,311408.373219,2403139.753737,1,311407.046307,2403110.253257,59.060613,0.044949,HP,"0","0","0",
"355","0","6",H,"12492",1,311376.845091,2403078.250921,311405.719395,2403080.752777,1,311391.282243,2403079.501849,28.98249,1.484366,HV,"0","0","0",
"356","0","6",H,"12493",1,311544.936259,2403397.246313,311524.213059,2403394.125897,1,311534.574659,2403395.686105,20.956813,1.421343,HV,"0","0","0",
"357","0","6",H,"12494",1,311305.937475,2403084.754697,311308.466691,2403234.505097,1,311307.202083,2403159.629897,149.771757,0.016888,HP,"1","0","0",
"358","0","6",H,"12495",1,311359.781603,2403511.753833,311357.155331,2403461.745577,1,311358.468467,2403486.749705,50.07717,0.052469,HP,"1","0","0",
"362","0","6",H,"14779",1,311450.406307,2403383.000681,311456.258628,2403347.161224,1,311453.332468,2403365.080952,36.314134,2.979729,HP,"0","0","0",
"363","0","7",H,"11592",0,312396.376932,2402538.751144,312392.623076,2402589.006792,1,312394.500004,2402563.878968,50.395651,3.067036,HP,"0","0","0",
"364","0","7",H,"11693",1,311999.187172,2402568.244136,312040.312772,2402590.243752,1,312019.749972,2402579.243944,46.640091,1.079591,HO,"1","0","0",
"365","0","7",H,"11694",1,312040.312772,2402590.243752,312039.061508,2402601.75268,1,312039.68714,2402595.998216,11.576748,3.033297,HP,"1","0","0",
"366","0","7",H,"11695",1,312039.061508,2402601.75268,312032.626692,2402617.248488,1,312035.8441,2402609.500584,16.778764,2.747999,HO,"1","0","0",
"405","1","2",H,"10899",1,307067.281695,2401619.743623,307173.595007,2401655.492999,1,307120.438351,2401637.618311,112.162998,1.24641,HV,"0","0","0",
"406","1","2",H,"11054",1,307047.124511,2401871.749704,307061.561791,2401879.504744,1,307054.343151,2401875.627224,16.388279,1.077869,HO,"1","0","0",
"407","1","2",H,"11061",1,307428.749343,2401891.756552,307418.780927,2401822.25044,1,307423.765135,2401857.003496,70.217298,0.142446,HP,"1","0","0",
"408","1","2",H,"11089",1,307606.906143,2401958.10772,307608.032799,2401958.496872,1,307607.469471,2401958.302296,1.19197,1.238221,HV,"1","0","0",
"409","1","2",H,"11092",1,307919.762336,2401933.40708,307910.033408,2401934.75172,1,307914.897872,2401934.0794,9.82141,1.708137,HV,"1","0","0",
"410","1","2",H,"11099",1,307799.986368,2401990.042184,307813.221472,2401976.00068,1,307806.60392,2401983.021432,19.295901,2.38575,HO,"1","0","0",
"411","1","2",H,"11100",1,307813.221472,2401976.00068,307841.751392,2401917.247592,1,307827.486432,2401946.624136,65.313717,2.689539,HO,"1","0","0",
"421","1","2",H,"12559",1,307312.343839,2401940.00372,307262.304959,2401930.238952,1,307287.324399,2401935.121336,50.982744,1.378075,HV,"0","0","0",
"422","1","2",H,"12560",1,307418.780927,2401822.25044,307420.040863,2401782.342312,1,307419.410895,2401802.296376,39.928012,3.110032,HP,"0","0","0",
"423","1","2",H,"12567",1,306963.163583,2401645.453799,306975.529439,2401619.743623,1,306969.346511,2401632.598711,28.529415,2.693284,HO,"0","0","0",
"424","1","2",H,"12586",1,307769.001344,2401762.755496,307787.810912,2401774.250056,1,307778.406128,2401768.502776,22.043701,1.022254,HO,"0","0","0",
"425","1","2",H,"12589",1,307900.531616,2401807.744264,307913.126144,2401825.248328,1,307906.82888,2401816.496296,21.564192,0.623707,HO,"0","0","0",
"426","1","2",H,"12591",1,307824.344128,2401845.748808,307805.218144,2401858.494696,1,307814.781136,2401852.121752,22.983928,2.158626,HO,"0","0","0",
"427","1","2",H,"12592",1,307805.218144,2401858.494696,307798.90704,2401869.7562,1,307802.062592,2401864.125448,12.909357,2.630789,HO,"0","0","0",
"428","1","2",H,"12593",1,307798.90704,2401869.7562,307802.000768,2401900.005704,1,307800.453904,2401884.880952,30.407296,0.101919,HP,"0","0","0",
"429","1","2",H,"12594",1,307802.000768,2401900.005704,307841.751392,2401917.247592,1,307821.87608,2401908.626648,43.328914,1.161537,HO,"1","0","0",
"430","1","2",H,"14700",1,306974.35482,2401872.211288,307005.655167,2401867.25364,1,306990.004994,2401869.732464,31.690535,1.727881,HV,"0","0","0",
"431","1","2",H,"14701",1,307005.655167,2401867.25364,307047.124511,2401871.749704,1,307026.389839,2401869.501672,41.712361,1.462799,HV,"1","0","0",
"432","1","2",H,"14704",1,307030.281055,2401671.250567,307032.417757,2401662.729957,1,307031.349406,2401666.990262,8.784435,2.895891,HP,"1","0","0",
"433","1","3",H,"10888",1,308200.689952,2401641.001543,308205.5016,2401631.499943,1,308203.095776,2401636.250743,10.650463,2.672835,HO,"0","0","0",
"434","1","3",H,"10956",1,308200.689952,2401641.001543,308200.689184,2401656.744295,1,308200.689568,2401648.872919,15.742752,3.141544,HP,"0","0","0",
"435","1","3",H,"10961",0,308905.749889,2401724.750919,308935.999329,2401723.252263,1,308920.874609,2401724.001591,30.286541,1.620299,HV,"1","0","0",
"436","1","3",H,"10986",1,308496.138048,2401736.561639,308502.46912,2401789.99332,1,308499.303584,2401763.27748,53.805455,0.117939,HP,"1","0","0",
"438","1","3",H,"11039",1,308796.219681,2401877.249192,308802.530305,2401861.506376,1,308799.374993,2401869.377784,16.960549,2.760347,HO,"1","0","0",
"439","1","3",H,"11040",1,308802.530305,2401861.506376,308813.626465,2401852.005256,1,308808.078385,2401856.755816,14.608082,2.278909,HO,"1","0","0",
"440","1","3",H,"11041",1,308813.626465,2401852.005256,308839.063553,2401842.256712,1,308826.345009,2401847.130984,27.241137,1.936773,HO,"1","0","0",
"441","1","3",H,"11062",1,307970.31168,2401855.24996,307951.282016,2401893.501928,1,307960.796848,2401874.375944,42.724012,2.679962,HO,"0","0","0",
"443","1","3",H,"11068",1,308373.688768,2401883.753384,308376.906176,2401910.743816,1,308375.297472,2401897.2486,27.181522,0.118646,HP,"1","0","0",
"444","1","3",H,"11076",1,307959.18816,2401901.50436,307998.938752,2401925.250088,1,307979.063456,2401913.377224,46.303015,1.032314,HO,"0","0","0",
"445","1","3",H,"11078",1,308102.185696,2401918.746248,308122.782944,2401909.245128,1,308112.48432,2401913.995688,22.682987,2.002992,HO,"0","0","0",
"446","1","3",H,"11084",1,308403.841888,2401929.746088,308418.255232,2401919.6234,1,308411.04856,2401924.684744,17.612873,2.183073,HO,"1","0","0",
"447","1","3",H,"11085",1,308380.123584,2401934.751208,308389.624704,2401934.751208,1,308384.874144,2401934.751208,9.50112,1.570796,HV,"1","0","0",
"448","1","3",H,"11086",1,308389.624704,2401934.751208,308403.841888,2401929.746088,1,308396.733296,2401932.248648,15.072476,1.909294,HV,"1","0","0",
"449","1","3",H,"11087",1,308003.7512,2401955.499528,308016.373344,2401933.25252,1,308010.062272,2401944.376024,25.57827,2.625516,HO,"1","0","1",
"450","1","3",H,"11096",1,308057.719008,2401987.000296,308054.5016,2401925.250088,1,308056.110304,2401956.125192,61.83397,0.052057,HP,"1","0","0",
"451","1","3",H,"11101",1,308389.599712,2401991.788616,308380.123584,2401934.751208,1,308384.861648,2401963.269912,57.819226,0.164635,HP,"1","0","0",
"452","1","3",H,"11115",1,308399.028224,2402001.241064,308415.06176,2402004.503912,1,308407.044992,2402002.872488,16.362165,1.370036,HV,"1","0","0",
"453","1","3",H,"11122",1,308454.812416,2402010.74596,308457.741568,2401908.296296,1,308456.276992,2401959.521128,102.491529,3.113009,HP,"0","0","0",
"454","1","3",H,"11162",1,308700.90576,2402057.000392,308716.71824,2402051.99684,1,308708.812,2402054.498616,16.585236,1.877258,HV,"0","0","0",
"455","1","3",H,"11163",1,308716.71824,2402051.99684,308725.105504,2402046.276712,1,308720.911872,2402049.136776,10.152146,2.16934,HO,"0","0","0",
"456","1","3",H,"11184",1,308905.971521,2402161.496616,308891.876417,2402140.997608,1,308898.923969,2402151.247112,24.877325,0.602355,HO,"1","0","0",
"457","1","3",H,"11215",1,308725.105504,2402046.276712,308775.482689,2402203.868744,1,308750.294097,2402125.072728,165.448207,0.309402,HP,"0","0","0",
"459","1","3",H,"11228",1,308888.686401,2402178.754792,308915.374689,2402209.993832,1,308902.030545,2402194.374312,41.087009,0.707,HO,"1","0","0",
"460","1","3",H,"11229",0,308915.374689,2402209.993832,308982.748545,2402197.495336,0,308949.061617,2402203.744584,68.523345,1.754221,HV,"0","0","0",
"461","1","3",H,"11241",1,308262.21936,2402228.006536,308320.65584,2402228.006536,1,308291.4376,2402228.006536,58.43648,1.570796,HV,"1","0","0",
"462","1","3",H,"11242",1,308320.65584,2402228.006536,308351.001664,2402234.001224,1,308335.828752,2402231.00388,30.93227,1.375762,HV,"1","0","0",
"463","1","3",H,"11243",1,308351.001664,2402234.001224,308367.060416,2402246.25396,1,308359.03104,2402240.127592,20.199333,0.919031,HO,"1","0","0",
"464","1","3",H,"11245",1,308183.529312,2402217.996328,308179.500736,2402240.243304,1,308181.515024,2402229.119816,22.60879,2.96245,HP,"1","0","1",
"465","1","3",H,"11246",1,308179.500736,2402240.243304,308239.99968,2402254.25476,1,308209.750208,2402247.249032,62.100267,1.34321,HV,"1","0","0",
"466","1","3",H,"11288",1,308239.99968,2402254.25476,308270.125472,2402292.75412,1,308255.062576,2402273.50444,48.885213,0.663979,HO,"1","0","0",
"505","1","3",H,"12582",1,308167.249088,2402187.252872,308181.563552,2402128.498696,1,308174.40632,2402157.875784,60.47278,2.902615,HP,"0","0","0",
"506","1","3",H,"12583",1,308080.806496,2401886.335208,308119.592928,2401891.755816,1,308100.199712,2401889.045512,39.16338,1.43194,HV,"0","0","0",
"507","1","3",H,"12584",1,308119.592928,2401891.755816,308122.782944,2401909.245128,1,308121.187936,2401900.500472,17.777858,0.180415,HP,"0","0","0",
"508","1","3",H,"12598",0,308211.936352,2401569.502343,308277.000352,2401546.993607,1,308244.468352,2401558.247975,68.84742,1.903856,HV,"0","0","0",
"509","1","3",H,"12606",1,308451.498304,2401878.995848,308457.906048,2401902.755656,1,308454.702176,2401890.875752,24.608691,0.263421,HP,"0","0","0",
"510","1","3",H,"12607",1,308451.498304,2401878.995848,308450,2401850.500008,1,308450.749152,2401864.747928,28.535203,0.052531,HP,"0","0","0",
"512","1","3",H,"12622",0,308889.927521,2401915.88324,308932.685601,2401887.245512,1,308911.306561,2401901.564376,51.462344,2.160939,HO,"0","0","0",
"513","1","4",H,"10851",0,309202.937441,2401557.003847,309216.687201,2401553.744775,0,309209.812321,2401555.374311,14.130727,1.803529,HV,"1","0","0",
"514","1","4",H,"10853",0,308984.563585,2401558.502503,309016.751873,2401520.250567,0,309000.657729,2401539.376535,49.992964,2.442065,HO,"0","0","0",
"515","1","4",H,"10856",1,308943.438017,2401569.254919,308984.563585,2401558.502503,1,308964.000801,2401563.878711,42.507962,1.826525,HV,"1","0","0",
"516","1","4",H,"10858",1,309204.532481,2401572.252231,309219.780929,2401568.993223,1,309212.156705,2401570.622727,15.592828,1.781356,HV,"1","0","0",
"517","1","4",H,"10859",0,309219.780929,2401568.993223,309216.687201,2401553.744775,1,309218.234065,2401561.368999,15.559123,0.200171,HP,"1","0","0",
"518","1","4",H,"10867",1,309270.187585,2401602.749127,309289.904673,2401593.495399,1,309280.046129,2401598.122263,21.780612,2.009604,HO,"0","0","0",
"519","1","4",H,"10887",1,309016.655489,2401641.001095,309088.470689,2401638.003719,1,309052.563089,2401639.502407,71.877724,1.612509,HV,"0","0","0",
"520","1","4",H,"10892",1,309540.343041,2401645.249703,309519.030913,2401593.494855,1,309529.686977,2401619.372279,55.971163,0.390629,HO,"0","0","0",
"521","1","4",H,"10897",1,309289.904673,2401593.495399,309317.377441,2401651.507975,1,309303.641057,2401622.501687,64.188877,0.442277,HO,"0","0","0",
"522","1","4",H,"10900",1,309270.187585,2401602.749127,309302.155777,2401660.745511,1,309286.171681,2401631.747319,66.223454,0.503772,HO,"1","0","0",
"523","1","4",H,"10901",1,309302.155777,2401660.745511,309317.377441,2401651.507975,1,309309.766609,2401656.126743,17.805368,2.11625,HO,"1","0","0",
"524","1","4",H,"10910",1,309103.148769,2401657.735399,309104.752705,2401656.933447,1,309103.950737,2401657.334423,1.793248,2.034436,HO,"1","0","0",
"525","1","4",H,"10911",1,309104.752705,2401656.933447,309117.120833,2401671.249735,1,309110.936769,2401664.091591,18.918951,0.71252,HO,"1","0","0",
"526","1","4",H,"10943",1,309022.806401,2401696.925991,309056.061537,2401700.469031,1,309039.433969,2401698.697511,33.443343,1.464656,HV,"1","0","0",
"527","1","4",H,"10949",1,309024.217889,2401701.994823,309059.499809,2401706.505159,1,309041.858849,2401704.249991,35.569046,1.443649,HV,"1","0","0",
"528","1","4",H,"10950",1,309059.499809,2401706.505159,309103.595073,2401665.502599,1,309081.547441,2401686.003879,60.212974,2.319868,HO,"1","0","1",
"529","1","4",H,"10975",1,309135.809921,2401705.011207,309097.655425,2401732.505991,1,309116.732673,2401718.758599,47.02902,2.195226,HO,"1","0","0",
"530","1","4",H,"10976",1,309097.655425,2401732.505991,309106.689089,2401748.001831,1,309102.172257,2401740.253911,17.936782,0.527806,HO,"1","0","0",
"531","1","4",H,"10978",1,309059.499809,2401706.505159,309041.061345,2401724.997031,1,309050.280577,2401715.751095,26.113718,2.357641,HO,"1","0","0",
"532","1","4",H,"10979",1,309041.061345,2401724.997031,309071.530849,2401761.5042,1,309056.296097,2401743.250615,47.551699,0.695495,HO,"1","0","1",
"533","1","4",H,"10983",1,309128.583681,2401755.11988,309154.110529,2401783.964584,1,309141.347105,2401769.542232,38.518008,0.724452,HO,"1","0","0",
"534","1","4",H,"10984",1,309154.110529,2401783.964584,309183.220321,2401760.500328,1,309168.665425,2401772.232456,37.389187,2.249222,HO,"1","0","0",
"535","1","4",H,"10988",1,309559.597057,2401802.270664,309560.845761,2401801.975816,1,309560.221409,2401802.12324,1.283042,1.802672,HV,"1","0","0",
"536","1","4",H,"10995",1,309582.499009,2401691.303655,309578.030881,2401634.592775,1,309580.264945,2401662.948215,56.886625,0.078625,HP,"0","0","0",
"537","1","4",H,"10996",1,309578.030881,2401634.592775,309558.211841,2401558.202887,1,309568.121361,2401596.397831,78.919005,0.253849,HP,"0","0","0",
"538","1","4",H,"11007",1,309364.937249,2401764.996328,309364.937249,2401782.252552,1,309364.937249,2401773.62444,17.256224,0,HP,"1","0","0",
"539","1","4",H,"11008",1,309364.937249,2401782.252552,309360.248513,2401800.993096,1,309362.592881,2401791.622824,19.318184,2.896433,HP,"1","0","0",
"542","1","4",H,"11016",1,309154.110529,2401783.964584,309195.603585,2401838.750792,1,309174.857057,2401811.357688,68.725558,0.648197,HO,"1","0","0",
"561","1","4",H,"12623",1,308932.685601,2401887.245512,308940.468065,2401895.000584,1,308936.576833,2401891.123048,10.986714,0.787161,HO,"0","0","0",
"562","1","4",H,"12631",1,309227.024609,2401745.417639,309190.111553,2401782.282344,1,309208.568081,2401763.849991,52.168766,2.355539,HO,"0","0","0",
"563","1","4",H,"12634",1,309566.659521,2401617.399207,309571.940609,2401647.906247,1,309569.300065,2401632.652727,30.960772,0.171412,HP,"0","0","0",
"566","1","4",H,"14638",0,309530.523745,2401551.255655,309556.197185,2401557.993767,0,309543.360465,2401554.624711,26.54294,1.31413,HV,"0","0","0",
"580","1","5",H,"11283",1,310765.06269,2402278.000488,310742.499298,2402287.254184,1,310753.780994,2402282.627336,24.387242,1.959996,HO,"1","0","0",
"583","1","5",H,"11316",1,310765.06269,2402278.000488,310780.063746,2402268.499336,1,310772.563218,2402273.249912,17.756789,2.135389,HO,"1","0","0",
"584","1","5",H,"11317",1,310780.063746,2402268.499336,310795.188482,2402263.755944,1,310787.626114,2402266.12764,15.851101,1.8747,HV,"1","0","0",
"585","1","5",H,"11318",1,310795.188482,2402263.755944,310809.294754,2402268.517768,1,310802.241618,2402266.136856,14.888313,1.24524,HV,"1","0","0",
"586","1","5",H,"11331",1,310593.438082,2402245.743208,310694.251458,2402319.249736,1,310643.84477,2402282.496472,124.765967,0.940783,HO,"0","0","0",
"588","1","5",H,"11416",1,310323.40829,2402406.901096,310338.874786,2402404.250856,1,310331.141538,2402405.575976,15.691917,1.740502,HV,"1","0","0",
"589","1","5",H,"11417",1,310338.874786,2402404.250856,310349.31069,2402398.503208,1,310344.092738,2402401.377032,11.914006,2.074221,HO,"0","0","0",
"590","1","5",H,"11418",1,310349.31069,2402398.503208,310352.968322,2402389.249832,1,310351.139506,2402393.87652,9.950037,2.765166,HO,"0","0","0",
"591","1","5",H,"11419",1,310352.968322,2402389.249832,310352.060514,2402353.498952,1,310352.514418,2402371.374392,35.762404,0.025387,HP,"0","0","0",
"592","1","5",H,"11454",1,310203.810722,2402425.2466,310237.250242,2402425.2466,1,310220.530482,2402425.2466,33.43952,1.570796,HV,"1","0","0",
